segmentId,linkId,areaId,timestamp,averageVehicleSpeed,travelTime,trafficStatus
A09-S01,L-A09-S01,9,2026-03-22T16:00:00+00:00,44.04,9.7,congested
A09-S01,L-A09-S01,9,2026-03-22T17:00:00+00:00,43.91,9.34,congested
A09-S01,L-A09-S01,9,2026-03-22T18:00:00+00:00,48.21,7.72,congested
A09-S01,L-A09-S01,9,2026-03-22T19:00:00+00:00,65.73,6.92,slow
A09-S01,L-A09-S01,9,2026-03-22T20:00:00+00:00,91.67,4.65,unknown
A09-S01,L-A09-S01,9,2026-03-22T21:00:00+00:00,84.9,4.69,slow
A09-S01,L-A09-S01,9,2026-03-22T22:00:00+00:00,81.13,5.13,slow
A09-S01,L-A09-S01,9,2026-03-22T23:00:00+00:00,100.51,4.0,free_flow
A09-S01,L-A09-S01,9,2026-03-23T00:00:00+00:00,110.92,3.49,free_flow
A09-S01,L-A09-S01,9,2026-03-23T01:00:00+00:00,86.83,4.22,slow
A09-S01,L-A09-S01,9,2026-03-23T02:00:00+00:00,95.98,4.64,free_flow
A09-S01,L-A09-S01,9,2026-03-23T03:00:00+00:00,93.34,4.47,free_flow
A09-S01,L-A09-S01,9,2026-03-23T04:00:00+00:00,95.44,4.42,free_flow
A09-S01,L-A09-S01,9,2026-03-23T05:00:00+00:00,99.12,4.27,free_flow
A09-S01,L-A09-S01,9,2026-03-23T06:00:00+00:00,75.89,6.17,slow
A09-S01,L-A09-S01,9,2026-03-23T07:00:00+00:00,60.76,6.97,congested
A09-S01,L-A09-S01,9,2026-03-23T08:00:00+00:00,69.04,5.76,slow
A09-S01,L-A09-S01,9,2026-03-23T09:00:00+00:00,64.26,6.14,slow
A09-S01,L-A09-S01,9,2026-03-23T10:00:00+00:00,103.6,4.08,free_flow
A09-S01,L-A09-S01,9,2026-03-23T11:00:00+00:00,103.77,4.19,free_flow
A09-S01,L-A09-S01,9,2026-03-23T12:00:00+00:00,77.69,5.73,slow
A09-S02,L-A09-S02,9,2026-03-20T13:00:00+00:00,52.4,7.03,congested
A09-S02,L-A09-S02,9,2026-03-20T14:00:00+00:00,54.52,7.49,congested
A09-S02,L-A09-S02,9,2026-03-20T15:00:00+00:00,33.77,10.99,congested
A09-S02,L-A09-S02,9,2026-03-20T16:00:00+00:00,32.27,11.09,congested
A09-S02,L-A09-S02,9,2026-03-20T17:00:00+00:00,38.58,9.23,congested
A09-S02,L-A09-S02,9,2026-03-20T18:00:00+00:00,48.93,7.32,congested
A09-S02,L-A09-S02,9,2026-03-20T19:00:00+00:00,49.77,7.72,congested
A09-S02,L-A09-S02,9,2026-03-20T20:00:00+00:00,79.74,5.0,slow
A09-S02,L-A09-S02,9,2026-03-20T21:00:00+00:00,90.22,4.14,free_flow
A09-S02,L-A09-S02,9,2026-03-20T22:00:00+00:00,77.06,4.7,unknown
A09-S02,L-A09-S02,9,2026-03-20T23:00:00+00:00,80.03,4.48,slow
A09-S02,L-A09-S02,9,2026-03-21T00:00:00+00:00,100.11,4.12,free_flow
A09-S02,L-A09-S02,9,2026-03-21T01:00:00+00:00,76.97,4.83,slow
A09-S02,L-A09-S02,9,2026-03-21T02:00:00+00:00,80.8,4.99,slow
A09-S02,L-A09-S02,9,2026-03-21T03:00:00+00:00,89.43,4.34,free_flow
A09-S02,L-A09-S02,9,2026-03-21T04:00:00+00:00,78.14,4.83,slow
A09-S02,L-A09-S02,9,2026-03-21T05:00:00+00:00,93.04,3.97,free_flow
A09-S02,L-A09-S02,9,2026-03-21T06:00:00+00:00,55.61,7.01,congested
A09-S02,L-A09-S02,9,2026-03-21T07:00:00+00:00,53.16,7.35,congested
A09-S02,L-A09-S02,9,2026-03-21T08:00:00+00:00,55.51,7.22,congested
A09-S02,L-A09-S02,9,2026-03-21T09:00:00+00:00,38.9,9.7,congested
A09-S02,L-A09-S02,9,2026-03-21T10:00:00+00:00,61.09,7.07,slow
A09-S02,L-A09-S02,9,2026-03-21T11:00:00+00:00,55.62,7.26,congested
A09-S02,L-A09-S02,9,2026-03-21T12:00:00+00:00,64.95,5.86,slow
A09-S02,L-A09-S02,9,2026-03-21T13:00:00+00:00,62.97,6.1,slow
A09-S02,L-A09-S02,9,2026-03-21T14:00:00+00:00,60.37,6.16,unknown
A09-S02,L-A09-S02,9,2026-03-21T15:00:00+00:00,38.68,9.83,congested
A09-S02,L-A09-S02,9,2026-03-21T16:00:00+00:00,35.72,10.16,congested
A09-S02,L-A09-S02,9,2026-03-21T17:00:00+00:00,36.75,10.93,congested
A09-S02,L-A09-S02,9,2026-03-21T18:00:00+00:00,40.81,9.67,congested
A09-S02,L-A09-S02,9,2026-03-21T19:00:00+00:00,61.68,5.9,slow
A09-S02,L-A09-S02,9,2026-03-21T20:00:00+00:00,94.8,3.78,free_flow
A09-S02,L-A09-S02,9,2026-03-21T21:00:00+00:00,79.07,4.89,slow
A09-S02,L-A09-S02,9,2026-03-21T22:00:00+00:00,83.1,4.55,free_flow
A09-S02,L-A09-S02,9,2026-03-21T23:00:00+00:00,101.86,3.59,free_flow
A09-S02,L-A09-S02,9,2026-03-22T00:00:00+00:00,71.41,5.49,slow
A09-S02,L-A09-S02,9,2026-03-22T01:00:00+00:00,78.22,5.09,slow
A09-S02,L-A09-S02,9,2026-03-22T02:00:00+00:00,72.66,5.2,slow
A09-S02,L-A09-S02,9,2026-03-22T03:00:00+00:00,100.3,3.55,free_flow
A09-S02,L-A09-S02,9,2026-03-22T04:00:00+00:00,80.87,4.6,slow
A09-S02,L-A09-S02,9,2026-03-22T05:00:00+00:00,93.15,4.22,free_flow
A09-S02,L-A09-S02,9,2026-03-22T06:00:00+00:00,58.46,6.63,slow
A09-S02,L-A09-S02,9,2026-03-22T07:00:00+00:00,62.36,6.34,slow
A09-S02,L-A09-S02,9,2026-03-22T08:00:00+00:00,56.88,6.26,congested
A09-S02,L-A09-S02,9,2026-03-22T09:00:00+00:00,44.85,8.06,congested
A09-S02,L-A09-S02,9,2026-03-22T10:00:00+00:00,63.39,6.16,slow
A09-S02,L-A09-S02,9,2026-03-22T11:00:00+00:00,54.06,7.37,congested
A09-S02,L-A09-S02,9,2026-03-22T12:00:00+00:00,55.25,6.76,congested
A09-S02,L-A09-S02,9,2026-03-22T13:00:00+00:00,59.07,6.66,slow
A09-S02,L-A09-S02,9,2026-03-22T14:00:00+00:00,58.96,7.13,slow
A09-S02,L-A09-S02,9,2026-03-22T15:00:00+00:00,38.0,10.01,unknown
A09-S02,L-A09-S02,9,2026-03-22T16:00:00+00:00,43.71,8.97,congested
A09-S02,L-A09-S02,9,2026-03-22T17:00:00+00:00,37.97,11.4,congested
A09-S02,L-A09-S02,9,2026-03-22T18:00:00+00:00,40.41,8.62,congested
A09-S02,L-A09-S02,9,2026-03-22T19:00:00+00:00,68.49,5.68,slow
A09-S02,L-A09-S02,9,2026-03-22T20:00:00+00:00,69.05,5.16,slow
A09-S02,L-A09-S02,9,2026-03-22T21:00:00+00:00,79.68,4.44,slow
A09-S02,L-A09-S02,9,2026-03-22T22:00:00+00:00,85.28,4.48,free_flow
A09-S02,L-A09-S02,9,2026-03-22T23:00:00+00:00,88.69,4.24,free_flow
A09-S02,L-A09-S02,9,2026-03-23T00:00:00+00:00,94.82,3.75,free_flow
A09-S02,L-A09-S02,9,2026-03-23T01:00:00+00:00,85.82,4.59,free_flow
A09-S02,L-A09-S02,9,2026-03-23T02:00:00+00:00,90.13,4.14,free_flow
A09-S02,L-A09-S02,9,2026-03-23T03:00:00+00:00,87.22,4.11,free_flow
A09-S02,L-A09-S02,9,2026-03-23T04:00:00+00:00,84.87,4.59,free_flow
A09-S02,L-A09-S02,9,2026-03-23T05:00:00+00:00,99.08,3.85,free_flow
A09-S02,L-A09-S02,9,2026-03-23T06:00:00+00:00,57.14,5.91,unknown
A09-S02,L-A09-S02,9,2026-03-23T07:00:00+00:00,60.47,6.81,slow
A09-S02,L-A09-S02,9,2026-03-23T08:00:00+00:00,73.21,5.08,slow
A09-S02,L-A09-S02,9,2026-03-23T09:00:00+00:00,54.12,7.45,congested
A09-S02,L-A09-S02,9,2026-03-23T10:00:00+00:00,90.26,4.3,free_flow
A09-S02,L-A09-S02,9,2026-03-23T11:00:00+00:00,91.07,4.0,free_flow
A09-S02,L-A09-S02,9,2026-03-23T12:00:00+00:00,89.44,4.0,free_flow
A09-S03,L-A09-S03,9,2026-03-20T13:00:00+00:00,49.51,4.78,slow
A09-S03,L-A09-S03,9,2026-03-20T14:00:00+00:00,46.2,5.17,congested
A09-S03,L-A09-S03,9,2026-03-20T15:00:00+00:00,26.59,10.43,congested
A09-S03,L-A09-S03,9,2026-03-20T16:00:00+00:00,27.63,9.12,congested
A09-S03,L-A09-S03,9,2026-03-20T17:00:00+00:00,28.76,9.13,congested
A09-S03,L-A09-S03,9,2026-03-20T18:00:00+00:00,31.99,7.6,congested
A09-S03,L-A09-S03,9,2026-03-20T19:00:00+00:00,48.34,5.56,slow
A09-S03,L-A09-S03,9,2026-03-20T20:00:00+00:00,68.42,3.81,free_flow
A09-S03,L-A09-S03,9,2026-03-20T21:00:00+00:00,69.31,3.89,free_flow
A09-S03,L-A09-S03,9,2026-03-20T22:00:00+00:00,58.85,4.42,slow
A09-S03,L-A09-S03,9,2026-03-20T23:00:00+00:00,67.87,3.66,free_flow
A09-S03,L-A09-S03,9,2026-03-21T00:00:00+00:00,74.72,3.04,free_flow
A09-S03,L-A09-S03,9,2026-03-21T01:00:00+00:00,63.93,3.85,slow
A09-S03,L-A09-S03,9,2026-03-21T02:00:00+00:00,69.68,3.59,free_flow
A09-S03,L-A09-S03,9,2026-03-21T03:00:00+00:00,71.45,3.84,free_flow
A09-S03,L-A09-S03,9,2026-03-21T04:00:00+00:00,65.45,3.49,slow
A09-S03,L-A09-S03,9,2026-03-21T05:00:00+00:00,64.67,3.74,slow
A09-S03,L-A09-S03,9,2026-03-21T06:00:00+00:00,46.27,5.38,congested
A09-S03,L-A09-S03,9,2026-03-21T07:00:00+00:00,41.03,5.92,congested
A09-S03,L-A09-S03,9,2026-03-21T08:00:00+00:00,45.82,5.8,congested
A09-S03,L-A09-S03,9,2026-03-21T09:00:00+00:00,29.54,9.36,congested
A09-S03,L-A09-S03,9,2026-03-21T10:00:00+00:00,46.15,5.58,congested
A09-S03,L-A09-S03,9,2026-03-21T11:00:00+00:00,45.97,5.55,congested
A09-S03,L-A09-S03,9,2026-03-21T12:00:00+00:00,49.41,5.14,slow
A09-S03,L-A09-S03,9,2026-03-21T13:00:00+00:00,45.44,5.27,congested
A09-S03,L-A09-S03,9,2026-03-21T14:00:00+00:00,46.69,5.46,slow
A09-S03,L-A09-S03,9,2026-03-21T15:00:00+00:00,30.19,8.23,congested
A09-S03,L-A09-S03,9,2026-03-21T16:00:00+00:00,36.03,7.15,congested
A09-S03,L-A09-S03,9,2026-03-21T17:00:00+00:00,25.67,9.63,congested
A09-S03,L-A09-S03,9,2026-03-21T18:00:00+00:00,34.22,7.19,congested
A09-S03,L-A09-S03,9,2026-03-21T19:00:00+00:00,47.51,5.4,slow
A09-S03,L-A09-S03,9,2026-03-21T20:00:00+00:00,61.61,3.93,slow
A09-S03,L-A09-S03,9,2026-03-21T21:00:00+00:00,64.44,3.99,slow
A09-S03,L-A09-S03,9,2026-03-21T22:00:00+00:00,63.58,3.91,slow
A09-S03,L-A09-S03,9,2026-03-21T23:00:00+00:00,80.0,2.94,free_flow
A09-S03,L-A09-S03,9,2026-03-22T00:00:00+00:00,57.27,4.68,slow
A09-S03,L-A09-S03,9,2026-03-22T01:00:00+00:00,60.34,3.84,slow
A09-S03,L-A09-S03,9,2026-03-22T02:00:00+00:00,56.71,4.97,slow
A09-S03,L-A09-S03,9,2026-03-22T03:00:00+00:00,72.58,3.41,free_flow
A09-S03,L-A09-S03,9,2026-03-22T04:00:00+00:00,67.57,3.79,free_flow
A09-S03,L-A09-S03,9,2026-03-22T05:00:00+00:00,75.75,3.7,free_flow
A09-S03,L-A09-S03,9,2026-03-22T06:00:00+00:00,50.83,4.77,unknown
A09-S03,L-A09-S03,9,2026-03-22T07:00:00+00:00,49.23,4.96,slow
A09-S03,L-A09-S03,9,2026-03-22T08:00:00+00:00,39.18,6.01,congested
A09-S03,L-A09-S03,9,2026-03-22T09:00:00+00:00,29.25,9.05,congested
A09-S03,L-A09-S03,9,2026-03-22T10:00:00+00:00,50.68,4.86,slow
A09-S03,L-A09-S03,9,2026-03-22T11:00:00+00:00,44.54,5.33,congested
A09-S03,L-A09-S03,9,2026-03-22T12:00:00+00:00,45.53,5.69,congested
A09-S03,L-A09-S03,9,2026-03-22T13:00:00+00:00,46.02,5.27,congested
A09-S03,L-A09-S03,9,2026-03-22T14:00:00+00:00,45.5,5.68,congested
A09-S03,L-A09-S03,9,2026-03-22T15:00:00+00:00,29.6,7.98,congested
A09-S03,L-A09-S03,9,2026-03-22T16:00:00+00:00,28.94,8.45,congested
A09-S03,L-A09-S03,9,2026-03-22T17:00:00+00:00,31.86,7.66,congested
A09-S03,L-A09-S03,9,2026-03-22T18:00:00+00:00,34.39,7.63,congested
A09-S03,L-A09-S03,9,2026-03-22T19:00:00+00:00,49.91,4.65,slow
A09-S03,L-A09-S03,9,2026-03-22T20:00:00+00:00,66.31,3.82,free_flow
A09-S03,L-A09-S03,9,2026-03-22T21:00:00+00:00,71.35,3.66,free_flow
A09-S03,L-A09-S03,9,2026-03-22T22:00:00+00:00,66.63,3.95,free_flow
A09-S03,L-A09-S03,9,2026-03-22T23:00:00+00:00,63.97,4.11,slow
A09-S03,L-A09-S03,9,2026-03-23T00:00:00+00:00,70.05,3.35,free_flow
A09-S03,L-A09-S03,9,2026-03-23T01:00:00+00:00,60.05,4.39,slow
A09-S03,L-A09-S03,9,2026-03-23T02:00:00+00:00,65.52,3.94,slow
A09-S03,L-A09-S03,9,2026-03-23T03:00:00+00:00,71.34,3.81,free_flow
A09-S03,L-A09-S03,9,2026-03-23T04:00:00+00:00,72.87,3.34,free_flow
A09-S03,L-A09-S03,9,2026-03-23T05:00:00+00:00,73.61,3.23,free_flow
A09-S03,L-A09-S03,9,2026-03-23T06:00:00+00:00,48.97,5.14,slow
A09-S03,L-A09-S03,9,2026-03-23T07:00:00+00:00,54.22,4.77,slow
A09-S03,L-A09-S03,9,2026-03-23T08:00:00+00:00,50.45,4.87,slow
A09-S03,L-A09-S03,9,2026-03-23T09:00:00+00:00,49.18,5.57,slow
A09-S03,L-A09-S03,9,2026-03-23T10:00:00+00:00,75.34,3.21,free_flow
A09-S03,L-A09-S03,9,2026-03-23T11:00:00+00:00,61.67,4.12,slow
A09-S03,L-A09-S03,9,2026-03-23T12:00:00+00:00,72.08,3.61,free_flow
A09-S04,L-A09-S04,9,2026-03-20T13:00:00+00:00,44.67,8.13,slow
A09-S04,L-A09-S04,9,2026-03-20T14:00:00+00:00,43.15,7.92,congested
A09-S04,L-A09-S04,9,2026-03-20T15:00:00+00:00,20.57,17.41,congested
A09-S04,L-A09-S04,9,2026-03-20T16:00:00+00:00,33.1,9.71,congested
A09-S04,L-A09-S04,9,2026-03-20T17:00:00+00:00,30.84,11.79,congested
A09-S04,L-A09-S04,9,2026-03-20T18:00:00+00:00,32.18,11.23,congested
A09-S04,L-A09-S04,9,2026-03-20T19:00:00+00:00,40.99,8.58,congested
A09-S04,L-A09-S04,9,2026-03-20T20:00:00+00:00,66.75,4.67,free_flow
A09-S04,L-A09-S04,9,2026-03-20T21:00:00+00:00,69.28,5.52,free_flow
A09-S04,L-A09-S04,9,2026-03-20T22:00:00+00:00,64.37,5.3,free_flow
A09-S04,L-A09-S04,9,2026-03-20T23:00:00+00:00,75.18,4.6,free_flow
A09-S04,L-A09-S04,9,2026-03-21T00:00:00+00:00,68.4,5.26,free_flow
A09-S04,L-A09-S04,9,2026-03-21T01:00:00+00:00,73.41,5.35,free_flow
A09-S04,L-A09-S04,9,2026-03-21T02:00:00+00:00,55.28,5.6,slow
A09-S04,L-A09-S04,9,2026-03-21T03:00:00+00:00,63.12,4.87,free_flow
A09-S04,L-A09-S04,9,2026-03-21T04:00:00+00:00,54.67,6.03,unknown
A09-S04,L-A09-S04,9,2026-03-21T05:00:00+00:00,67.86,4.97,free_flow
A09-S04,L-A09-S04,9,2026-03-21T06:00:00+00:00,45.31,7.49,slow
A09-S04,L-A09-S04,9,2026-03-21T07:00:00+00:00,32.37,10.62,congested
A09-S04,L-A09-S04,9,2026-03-21T08:00:00+00:00,45.48,7.59,slow
A09-S04,L-A09-S04,9,2026-03-21T09:00:00+00:00,29.73,12.33,congested
A09-S04,L-A09-S04,9,2026-03-21T10:00:00+00:00,49.51,7.19,slow
A09-S04,L-A09-S04,9,2026-03-21T11:00:00+00:00,43.26,8.1,congested
A09-S04,L-A09-S04,9,2026-03-21T12:00:00+00:00,50.37,7.62,slow
A09-S04,L-A09-S04,9,2026-03-21T13:00:00+00:00,44.37,7.78,slow
A09-S04,L-A09-S04,9,2026-03-21T14:00:00+00:00,44.14,7.68,unknown
A09-S04,L-A09-S04,9,2026-03-21T15:00:00+00:00,27.88,11.65,congested
A09-S04,L-A09-S04,9,2026-03-21T16:00:00+00:00,32.09,9.86,congested
A09-S04,L-A09-S04,9,2026-03-21T17:00:00+00:00,25.17,14.2,congested
A09-S04,L-A09-S04,9,2026-03-21T18:00:00+00:00,29.7,11.01,congested
A09-S04,L-A09-S04,9,2026-03-21T19:00:00+00:00,42.11,9.19,congested
A09-S04,L-A09-S04,9,2026-03-21T20:00:00+00:00,71.38,5.07,free_flow
A09-S04,L-A09-S04,9,2026-03-21T21:00:00+00:00,56.28,6.19,slow
A09-S04,L-A09-S04,9,2026-03-21T22:00:00+00:00,61.85,5.51,free_flow
A09-S04,L-A09-S04,9,2026-03-21T23:00:00+00:00,63.95,5.56,free_flow
A09-S04,L-A09-S04,9,2026-03-22T00:00:00+00:00,56.14,5.6,unknown
A09-S04,L-A09-S04,9,2026-03-22T01:00:00+00:00,63.8,5.51,free_flow
A09-S04,L-A09-S04,9,2026-03-22T02:00:00+00:00,58.41,5.85,slow
A09-S04,L-A09-S04,9,2026-03-22T03:00:00+00:00,69.25,4.83,free_flow
A09-S04,L-A09-S04,9,2026-03-22T04:00:00+00:00,65.45,5.2,free_flow
A09-S04,L-A09-S04,9,2026-03-22T05:00:00+00:00,64.65,5.22,free_flow
A09-S04,L-A09-S04,9,2026-03-22T06:00:00+00:00,46.63,7.56,slow
A09-S04,L-A09-S04,9,2026-03-22T07:00:00+00:00,51.19,6.82,slow
A09-S04,L-A09-S04,9,2026-03-22T08:00:00+00:00,38.55,9.1,congested
A09-S04,L-A09-S04,9,2026-03-22T09:00:00+00:00,28.38,12.15,congested
A09-S04,L-A09-S04,9,2026-03-22T10:00:00+00:00,48.71,7.12,slow
A09-S04,L-A09-S04,9,2026-03-22T11:00:00+00:00,41.04,9.11,congested
A09-S04,L-A09-S04,9,2026-03-22T12:00:00+00:00,46.34,7.61,unknown
A09-S04,L-A09-S04,9,2026-03-22T13:00:00+00:00,44.4,8.08,slow
A09-S04,L-A09-S04,9,2026-03-22T14:00:00+00:00,34.35,9.79,congested
A09-S04,L-A09-S04,9,2026-03-22T15:00:00+00:00,29.04,11.77,congested
A09-S04,L-A09-S04,9,2026-03-22T16:00:00+00:00,27.72,14.34,congested
A09-S04,L-A09-S04,9,2026-03-22T17:00:00+00:00,28.88,11.46,congested
A09-S04,L-A09-S04,9,2026-03-22T18:00:00+00:00,28.17,12.35,congested
A09-S04,L-A09-S04,9,2026-03-22T19:00:00+00:00,46.41,6.96,slow
A09-S04,L-A09-S04,9,2026-03-22T20:00:00+00:00,53.26,5.84,slow
A09-S04,L-A09-S04,9,2026-03-22T21:00:00+00:00,64.48,5.31,free_flow
A09-S04,L-A09-S04,9,2026-03-22T22:00:00+00:00,56.68,6.56,slow
A09-S04,L-A09-S04,9,2026-03-22T23:00:00+00:00,65.83,5.2,free_flow
A09-S04,L-A09-S04,9,2026-03-23T00:00:00+00:00,65.67,5.27,free_flow
A09-S04,L-A09-S04,9,2026-03-23T01:00:00+00:00,67.49,5.35,free_flow
A09-S04,L-A09-S04,9,2026-03-23T02:00:00+00:00,61.33,6.01,slow
A09-S04,L-A09-S04,9,2026-03-23T03:00:00+00:00,63.24,5.6,free_flow
A09-S04,L-A09-S04,9,2026-03-23T04:00:00+00:00,55.9,6.39,slow
A09-S04,L-A09-S04,9,2026-03-23T05:00:00+00:00,56.58,6.16,slow
A09-S04,L-A09-S04,9,2026-03-23T06:00:00+00:00,47.62,7.32,slow
A09-S04,L-A09-S04,9,2026-03-23T07:00:00+00:00,47.83,7.38,slow
A09-S04,L-A09-S04,9,2026-03-23T08:00:00+00:00,38.53,9.29,congested
A09-S04,L-A09-S04,9,2026-03-23T09:00:00+00:00,48.17,7.17,slow
A09-S04,L-A09-S04,9,2026-03-23T10:00:00+00:00,63.1,5.57,free_flow
A09-S04,L-A09-S04,9,2026-03-23T11:00:00+00:00,63.92,5.48,free_flow
A09-S04,L-A09-S04,9,2026-03-23T12:00:00+00:00,57.59,6.89,slow
A10-S01,L-A10-S01,10,2026-03-20T13:00:00+00:00,60.37,8.22,congested
A10-S01,L-A10-S01,10,2026-03-20T14:00:00+00:00,60.18,7.99,congested
A10-S01,L-A10-S01,10,2026-03-20T15:00:00+00:00,45.58,11.05,congested
A10-S01,L-A10-S01,10,2026-03-20T16:00:00+00:00,45.56,11.24,unknown
A10-S01,L-A10-S01,10,2026-03-20T17:00:00+00:00,43.42,11.68,congested
A10-S01,L-A10-S01,10,2026-03-20T18:00:00+00:00,41.72,11.71,congested
A10-S01,L-A10-S01,10,2026-03-20T19:00:00+00:00,61.55,7.6,congested
A10-S01,L-A10-S01,10,2026-03-20T20:00:00+00:00,104.08,5.27,free_flow
A10-S01,L-A10-S01,10,2026-03-20T21:00:00+00:00,96.09,5.12,free_flow
A10-S01,L-A10-S01,10,2026-03-20T22:00:00+00:00,87.2,5.7,slow
A10-S01,L-A10-S01,10,2026-03-20T23:00:00+00:00,103.99,4.6,free_flow
A10-S01,L-A10-S01,10,2026-03-21T00:00:00+00:00,101.81,4.87,free_flow
A10-S01,L-A10-S01,10,2026-03-21T01:00:00+00:00,85.34,5.47,slow
A10-S01,L-A10-S01,10,2026-03-21T02:00:00+00:00,94.45,5.32,free_flow
A10-S01,L-A10-S01,10,2026-03-21T03:00:00+00:00,94.28,4.77,free_flow
A10-S01,L-A10-S01,10,2026-03-21T04:00:00+00:00,84.48,6.41,slow
A10-S01,L-A10-S01,10,2026-03-21T05:00:00+00:00,88.69,5.66,slow
A10-S01,L-A10-S01,10,2026-03-21T06:00:00+00:00,59.26,8.6,congested
A10-S01,L-A10-S01,10,2026-03-21T07:00:00+00:00,67.45,8.07,slow
A10-S01,L-A10-S01,10,2026-03-21T08:00:00+00:00,59.91,7.73,congested
A10-S01,L-A10-S01,10,2026-03-21T09:00:00+00:00,38.31,13.26,congested
A10-S01,L-A10-S01,10,2026-03-21T10:00:00+00:00,60.38,8.7,congested
A10-S01,L-A10-S01,10,2026-03-21T11:00:00+00:00,63.22,8.33,congested
A10-S01,L-A10-S01,10,2026-03-21T12:00:00+00:00,62.38,7.5,congested
A10-S01,L-A10-S01,10,2026-03-21T13:00:00+00:00,61.76,8.05,congested
A10-S01,L-A10-S01,10,2026-03-21T14:00:00+00:00,63.72,7.21,congested
A10-S01,L-A10-S01,10,2026-03-21T15:00:00+00:00,39.43,12.57,congested
A10-S01,L-A10-S01,10,2026-03-21T16:00:00+00:00,49.25,9.92,congested
A10-S01,L-A10-S01,10,2026-03-21T17:00:00+00:00,47.4,9.51,congested
A10-S01,L-A10-S01,10,2026-03-21T18:00:00+00:00,47.32,11.23,congested
A10-S01,L-A10-S01,10,2026-03-21T19:00:00+00:00,63.37,8.34,congested
A10-S01,L-A10-S01,10,2026-03-21T20:00:00+00:00,98.95,4.73,free_flow
A10-S01,L-A10-S01,10,2026-03-21T21:00:00+00:00,90.23,5.71,free_flow
A10-S01,L-A10-S01,10,2026-03-21T22:00:00+00:00,91.02,5.22,free_flow
A10-S01,L-A10-S01,10,2026-03-21T23:00:00+00:00,86.51,5.14,slow
A10-S01,L-A10-S01,10,2026-03-22T00:00:00+00:00,105.82,4.93,free_flow
A10-S01,L-A10-S01,10,2026-03-22T01:00:00+00:00,87.97,6.09,slow
A10-S01,L-A10-S01,10,2026-03-22T02:00:00+00:00,90.28,5.19,free_flow
A10-S01,L-A10-S01,10,2026-03-22T03:00:00+00:00,100.4,4.93,free_flow
A10-S01,L-A10-S01,10,2026-03-22T04:00:00+00:00,102.1,4.89,free_flow
A10-S01,L-A10-S01,10,2026-03-22T05:00:00+00:00,99.91,5.07,free_flow
A10-S01,L-A10-S01,10,2026-03-22T06:00:00+00:00,73.03,7.14,slow
A10-S01,L-A10-S01,10,2026-03-22T07:00:00+00:00,64.69,7.28,slow
A10-S01,L-A10-S01,10,2026-03-22T08:00:00+00:00,71.06,7.22,slow
A10-S01,L-A10-S01,10,2026-03-22T09:00:00+00:00,44.09,11.3,congested
A10-S01,L-A10-S01,10,2026-03-22T10:00:00+00:00,64.9,7.56,slow
A10-S01,L-A10-S01,10,2026-03-22T11:00:00+00:00,57.7,8.42,congested
A10-S01,L-A10-S01,10,2026-03-22T12:00:00+00:00,62.68,7.39,congested
A10-S01,L-A10-S01,10,2026-03-22T13:00:00+00:00,59.72,7.94,congested
A10-S01,L-A10-S01,10,2026-03-22T14:00:00+00:00,64.32,7.59,slow
A10-S01,L-A10-S01,10,2026-03-22T15:00:00+00:00,42.28,11.38,congested
A10-S01,L-A10-S01,10,2026-03-22T16:00:00+00:00,48.35,10.49,congested
A10-S01,L-A10-S01,10,2026-03-22T17:00:00+00:00,47.44,10.48,congested
A10-S01,L-A10-S01,10,2026-03-22T18:00:00+00:00,37.67,12.89,congested
A10-S01,L-A10-S01,10,2026-03-22T19:00:00+00:00,59.93,7.14,congested
A10-S01,L-A10-S01,10,2026-03-22T20:00:00+00:00,87.99,5.86,slow
A10-S01,L-A10-S01,10,2026-03-22T21:00:00+00:00,88.41,5.49,slow
A10-S01,L-A10-S01,10,2026-03-22T22:00:00+00:00,88.61,5.67,slow
A10-S01,L-A10-S01,10,2026-03-22T23:00:00+00:00,100.66,4.66,free_flow
A10-S01,L-A10-S01,10,2026-03-23T00:00:00+00:00,101.22,4.78,free_flow
A10-S01,L-A10-S01,10,2026-03-23T01:00:00+00:00,72.55,6.46,unknown
A10-S01,L-A10-S01,10,2026-03-23T02:00:00+00:00,98.71,4.85,free_flow
A10-S01,L-A10-S01,10,2026-03-23T03:00:00+00:00,96.57,5.3,free_flow
A10-S01,L-A10-S01,10,2026-03-23T04:00:00+00:00,94.02,5.03,free_flow
A10-S01,L-A10-S01,10,2026-03-23T05:00:00+00:00,94.23,4.85,unknown
A10-S01,L-A10-S01,10,2026-03-23T06:00:00+00:00,66.95,6.95,slow
A10-S01,L-A10-S01,10,2026-03-23T07:00:00+00:00,67.54,6.87,slow
A10-S01,L-A10-S01,10,2026-03-23T08:00:00+00:00,68.07,7.12,slow
A10-S01,L-A10-S01,10,2026-03-23T09:00:00+00:00,75.36,6.58,slow
A10-S01,L-A10-S01,10,2026-03-23T10:00:00+00:00,87.61,6.08,slow
A10-S01,L-A10-S01,10,2026-03-23T11:00:00+00:00,99.44,5.27,free_flow
A10-S01,L-A10-S01,10,2026-03-23T12:00:00+00:00,94.26,5.03,free_flow
A10-S02,L-A10-S02,10,2026-03-20T13:00:00+00:00,53.12,6.84,congested
A10-S02,L-A10-S02,10,2026-03-20T14:00:00+00:00,53.22,6.65,congested
A10-S02,L-A10-S02,10,2026-03-20T15:00:00+00:00,40.83,9.14,congested
